frame_number,track_id,class_name,confidence,x1,y1,x2,y2,timestamp
254,84,motorcycle,0.464175,447,1013,483,1072,1782025034.768772
255,30,car,0.492560,200,1294,278,1392,1782025035.142379
255,36,car,0.423312,-95,1021,61,1171,1782025035.142379
255,47,car,0.492560,273,916,383,1050,1782025035.142379
255,55,car,0.532436,341,791,392,844,1782025035.142379
255,61,car,0.567424,276,791,325,837,1782025035.142379
255,72,car,0.492560,60,1239,115,1342,1782025035.142379
255,73,car,0.657867,411,750,453,788,1782025035.142379
255,76,car,0.492560,27,1086,71,1201,1782025035.142379
255,79,car,0.492560,47,1355,21,1315,1782025035.142379
255,83,car,0.423312,-15,1032,88,1198,1782025035.142379
255,84,car,0.492560,447,1018,483,1078,1782025035.142379
256,30,car,0.583531,199,1302,275,1397,1782025035.465988
256,36,car,0.439530,-101,1024,58,1177,1782025035.465988
256,47,car,0.583531,272,919,382,1055,1782025035.465988
256,55,car,0.447110,340,792,392,846,1782025035.465988
256,61,car,0.530451,274,792,324,840,1782025035.465988
256,72,car,0.583531,56,1245,111,1350,1782025035.465988
256,73,car,0.655634,411,750,453,789,1782025035.465988
256,76,car,0.583531,22,1091,67,1207,1782025035.465988
256,79,car,0.583531,42,1365,11,1318,1782025035.465988
256,83,car,0.439530,-16,1034,89,1204,1782025035.465988
256,84,car,0.583531,448,1023,484,1084,1782025035.465988
257,30,motorcycle,0.441702,198,1309,271,1401,1782025035.813065
257,36,car,0.549285,-106,1028,55,1183,1782025035.813065
257,47,car,0.549285,269,923,382,1061,1782025035.813065
257,55,car,0.445300,340,794,391,847,1782025035.813065
257,61,car,0.573329,271,793,324,843,1782025035.813065
257,72,car,0.549285,51,1252,106,1357,1782025035.813065
257,73,car,0.707842,411,750,454,790,1782025035.813065
257,76,car,0.549285,17,1097,62,1214,1782025035.813065
257,79,car,0.549285,37,1376,1,1322,1782025035.813065
257,83,car,0.549285,-17,1037,89,1209,1782025035.813065
257,84,motorcycle,0.441702,448,1035,484,1095,1782025035.813065
258,30,car,0.567022,197,1317,268,1406,1782025036.305276
258,36,car,0.567022,-111,1032,51,1188,1782025036.305276
258,47,car,0.567022,267,927,381,1067,1782025036.305276
258,55,car,0.537616,340,795,391,849,1782025036.305276
258,61,car,0.526132,270,793,325,846,1782025036.305276
258,72,car,0.567022,46,1259,102,1364,1782025036.305276
258,73,car,0.683620,411,750,454,790,1782025036.305276
258,76,car,0.567022,13,1102,58,1220,1782025036.305276
258,79,car,0.567022,33,1387,-7,1325,1782025036.305276
258,83,car,0.567022,-18,1040,90,1215,1782025036.305276
258,84,unknown,0.000000,440,1014,489,1096,1782025036.305276
259,30,car,0.580546,196,1325,265,1410,1782025036.753625
259,36,car,0.580546,-117,1035,48,1194,1782025036.753625
259,47,car,0.580546,265,931,380,1074,1782025036.753625
259,55,car,0.586508,339,796,391,851,1782025036.753625
259,61,car,0.551393,269,795,323,847,1782025036.753625
259,72,car,0.580546,41,1265,98,1372,1782025036.753625
259,73,car,0.678470,411,750,455,791,1782025036.753625
259,76,car,0.580546,8,1107,54,1227,1782025036.753625
259,79,car,0.580546,28,1398,-17,1328,1782025036.753625
259,83,car,0.580546,-19,1043,91,1220,1782025036.753625
259,84,car,0.580546,440,1017,490,1102,1782025036.753625
260,30,car,0.540817,195,1332,261,1415,1782025037.128765
260,36,car,0.540817,-122,1039,45,1200,1782025037.128765
260,47,car,0.540817,262,936,380,1082,1782025037.128765
260,55,car,0.576193,339,797,390,852,1782025037.128765
260,61,car,0.510155,268,798,321,849,1782025037.128765
260,72,car,0.540817,36,1272,93,1379,1782025037.128765
260,73,car,0.642288,411,751,454,791,1782025037.128765
260,76,car,0.540817,3,1113,50,1233,1782025037.128765
260,79,car,0.540817,23,1409,-27,1331,1782025037.128765
260,83,car,0.540817,-20,1045,91,1226,1782025037.128765
260,84,unknown,0.000000,439,1019,491,1108,1782025037.128765
261,36,car,0.693998,-128,1043,41,1205,1782025037.496521
261,47,car,0.693998,260,940,379,1087,1782025037.496521
261,55,car,0.506344,337,798,390,855,1782025037.496521
261,61,car,0.562222,266,800,320,852,1782025037.496521
261,72,car,0.693998,32,1278,89,1386,1782025037.496521
261,73,car,0.626595,412,752,454,792,1782025037.496521
261,76,car,0.693998,0,1118,46,1240,1782025037.496521
261,79,car,0.693998,18,1419,-37,1334,1782025037.496521
261,83,car,0.693998,-21,1048,92,1231,1782025037.496521
261,84,unknown,0.000000,438,1022,492,1114,1782025037.496521
262,36,car,0.660763,-133,1046,38,1211,1782025037.861820
262,47,car,0.660763,257,942,379,1095,1782025037.861820
262,55,car,0.529497,336,800,390,858,1782025037.861820
262,61,car,0.533177,264,801,320,854,1782025037.861820
262,72,car,0.660763,27,1285,85,1394,1782025037.861820
262,73,car,0.554613,411,751,454,792,1782025037.861820
262,76,car,0.660763,-5,1124,41,1246,1782025037.861820
262,79,car,0.660763,14,1430,-47,1337,1782025037.861820
262,83,car,0.660763,-22,1051,92,1237,1782025037.861820
262,84,unknown,0.000000,438,1029,495,1130,1782025037.861820
263,36,car,0.413211,-138,1050,35,1216,1782025038.308159
263,47,car,0.679731,253,944,379,1103,1782025038.308159
263,55,car,0.650369,335,801,390,859,1782025038.308159
263,61,car,0.562756,263,802,319,855,1782025038.308159
263,72,car,0.679731,22,1291,80,1401,1782025038.308159
263,73,car,0.571506,411,751,455,792,1782025038.308159
263,76,car,0.679731,-9,1129,37,1253,1782025038.308159
263,79,car,0.679731,9,1441,-56,1341,1782025038.308159
263,83,car,0.679731,-24,1054,93,1242,1782025038.308159
263,84,unknown,0.000000,440,1036,493,1133,1782025038.308159
263,88,unknown,0.000000,198,803,218,842,1782025038.308159
264,36,car,0.432834,-144,1054,31,1222,1782025038.837743
264,47,car,0.532033,250,946,380,1112,1782025038.837743
264,55,car,0.523212,335,802,390,861,1782025038.837743
264,61,car,0.576831,262,804,318,858,1782025038.837743
264,72,car,0.532033,17,1298,76,1408,1782025038.837743
264,73,car,0.532725,411,751,455,793,1782025038.837743
264,76,car,0.532033,-14,1134,33,1260,1782025038.837743
264,79,car,0.532033,4,1452,-66,1344,1782025038.837743
264,83,car,0.532033,-25,1056,93,1248,1782025038.837743
264,84,unknown,0.000000,439,1043,495,1149,1782025038.837743
264,88,car,0.576831,197,804,217,843,1782025038.837743
265,36,car,0.450534,-149,1057,28,1228,1782025039.511660
265,47,car,0.631546,248,952,378,1119,1782025039.511660
265,55,car,0.631198,335,803,390,862,1782025039.511660
265,61,car,0.673148,259,804,317,860,1782025039.511660
265,72,car,0.631546,12,1304,71,1416,1782025039.511660
265,73,car,0.526539,411,753,455,793,1782025039.511660
265,76,car,0.631546,-19,1140,29,1266,1782025039.511660
265,79,car,0.631546,0,1462,-76,1347,1782025039.511660
265,83,car,0.631546,-26,1059,94,1253,1782025039.511660
265,84,unknown,0.000000,443,1052,492,1147,1782025039.511660
265,88,car,0.673148,197,804,216,844,1782025039.511660
265,89,car,0.450534,2,787,65,829,1782025039.511660
266,36,car,0.438186,-155,1061,24,1233,1782025040.156713
266,47,car,0.655424,244,956,378,1128,1782025040.156713
266,55,car,0.615985,335,805,389,863,1782025040.156713
266,61,car,0.730744,258,806,316,862,1782025040.156713
266,72,car,0.655424,8,1311,67,1423,1782025040.156713
266,73,car,0.565613,412,754,454,794,1782025040.156713
266,76,car,0.655424,-23,1145,25,1273,1782025040.156713
266,79,car,0.655424,-4,1473,-86,1350,1782025040.156713
266,83,car,0.655424,-27,1062,95,1258,1782025040.156713
266,84,unknown,0.000000,445,1061,491,1149,1782025040.156713
266,88,unknown,0.000000,192,807,213,849,1782025040.156713
266,89,car,0.438186,3,787,66,829,1782025040.156713
267,36,car,0.438061,-160,1065,21,1239,1782025040.811414
267,47,car,0.605650,238,961,376,1139,1782025040.811414
267,55,car,0.674127,335,807,389,864,1782025040.811414
267,61,car,0.673693,256,808,314,865,1782025040.811414
267,73,car,0.577562,412,756,454,796,1782025040.811414
267,79,car,0.605650,-9,1484,-95,1353,1782025040.811414
267,83,car,0.605650,-28,1065,95,1264,1782025040.811414
267,84,unknown,0.000000,446,1071,489,1154,1782025040.811414
267,88,car,0.673693,191,808,212,851,1782025040.811414
267,89,car,0.438061,3,787,66,829,1782025040.811414
268,36,car,0.409549,-165,1068,18,1244,1782025041.392679
268,47,truck,0.472446,237,970,375,1147,1782025041.392679
268,55,car,0.660990,335,809,389,866,1782025041.392679
268,61,car,0.622173,256,811,313,867,1782025041.392679
268,73,car,0.626365,413,758,454,796,1782025041.392679
268,79,truck,0.472446,-14,1495,-105,1356,1782025041.392679
268,83,truck,0.472446,-29,1067,96,1269,1782025041.392679
268,84,unknown,0.000000,447,1081,488,1160,1782025041.392679
268,88,car,0.622173,189,809,211,853,1782025041.392679
268,89,car,0.409549,1,786,65,829,1782025041.392679
268,91,motorcycle,0.430906,460,964,487,1017,1782025041.392679
269,47,car,0.419989,233,976,374,1157,1782025042.002734
269,55,car,0.699340,335,811,388,868,1782025042.002734
269,61,car,0.629778,254,812,312,869,1782025042.002734
269,73,car,0.561658,413,759,454,797,1782025042.002734
269,79,car,0.419989,-18,1506,-115,1360,1782025042.002734
269,83,car,0.419989,-30,1070,96,1275,1782025042.002734
269,84,unknown,0.000000,444,1090,491,1181,1782025042.002734
269,88,car,0.629778,188,810,210,854,1782025042.002734
269,89,car,0.629778,1,786,65,829,1782025042.002734
269,91,motorcycle,0.587596,460,970,488,1024,1782025042.002734
270,47,car,0.635544,229,982,374,1167,1782025042.571137
270,55,car,0.719490,334,813,387,870,1782025042.571137
270,61,car,0.612929,253,814,311,870,1782025042.571137
270,73,car,0.586703,413,760,455,799,1782025042.571137
270,79,car,0.635544,-23,1516,-125,1363,1782025042.571137
270,83,car,0.635544,-31,1073,97,1280,1782025042.571137
270,84,unknown,0.000000,447,1102,488,1182,1782025042.571137
270,88,unknown,0.000000,185,816,203,854,1782025042.571137
270,89,unknown,0.000000,1,786,65,829,1782025042.571137
270,91,motorcycle,0.538345,460,974,488,1029,1782025042.571137
271,47,car,0.663771,226,988,375,1179,1782025043.379415
271,55,car,0.654129,333,814,388,872,1782025043.379415
271,61,car,0.530907,252,815,311,872,1782025043.379415
271,73,car,0.587816,413,761,455,800,1782025043.379415
271,79,car,0.663771,-28,1527,-134,1366,1782025043.379415
271,83,car,0.663771,-32,1076,97,1286,1782025043.379415
271,84,unknown,0.000000,447,1112,493,1203,1782025043.379415
271,88,unknown,0.000000,182,818,201,856,1782025043.379415
271,89,unknown,0.000000,1,786,65,829,1782025043.379415
271,91,motorcycle,0.463977,460,977,489,1034,1782025043.379415
272,47,car,0.605980,224,994,375,1190,1782025044.016802
272,55,car,0.645287,331,813,389,874,1782025044.016802
272,61,car,0.627063,251,818,309,875,1782025044.016802
272,73,car,0.642435,413,762,454,800,1782025044.016802
272,79,car,0.605980,-33,1538,-144,1369,1782025044.016802
272,83,car,0.605980,-33,1079,98,1291,1782025044.016802
272,84,unknown,0.000000,447,1123,498,1224,1782025044.016802
272,88,unknown,0.000000,179,820,198,857,1782025044.016802
272,89,unknown,0.000000,0,786,65,829,1782025044.016802
272,91,unknown,0.000000,460,980,490,1038,1782025044.016802
273,47,car,0.534436,220,1000,374,1201,1782025044.451912
273,55,car,0.624566,330,814,389,877,1782025044.451912
273,61,car,0.579544,249,819,308,877,1782025044.451912
273,73,car,0.657936,413,763,455,801,1782025044.451912
273,79,car,0.534436,-37,1549,-154,1372,1782025044.451912
273,83,car,0.534436,-35,1081,99,1297,1782025044.451912
273,84,unknown,0.000000,447,1130,500,1234,1782025044.451912
273,88,car,0.579544,177,822,196,859,1782025044.451912
273,89,car,0.579544,0,786,65,829,1782025044.451912
273,91,unknown,0.000000,460,983,490,1042,1782025044.451912
273,94,unknown,0.000000,440,1148,509,1279,1782025044.451912
274,47,car,0.693611,215,1006,374,1213,1782025044.922380
274,55,car,0.615284,330,816,388,878,1782025044.922380
274,61,car,0.636459,247,821,308,881,1782025044.922380
274,73,car,0.519351,411,762,456,803,1782025044.922380
274,79,car,0.693611,-42,1560,-164,1375,1782025044.922380
274,83,car,0.693611,-36,1084,99,1302,1782025044.922380
274,84,unknown,0.000000,447,1138,501,1245,1782025044.922380
274,88,car,0.636459,175,823,194,860,1782025044.922380
274,89,car,0.636459,0,786,65,829,1782025044.922380
274,91,unknown,0.000000,460,987,491,1047,1782025044.922380
274,94,unknown,0.000000,440,1146,510,1280,1782025044.922380
275,47,bus,0.523429,213,1015,372,1225,1782025045.416436
275,55,car,0.556534,329,817,388,880,1782025045.416436
275,61,car,0.680736,246,824,306,884,1782025045.416436
275,73,car,0.483369,410,760,458,804,1782025045.416436
275,83,bus,0.523429,-37,1087,100,1308,1782025045.416436
275,84,unknown,0.000000,448,1145,502,1255,1782025045.416436
275,88,unknown,0.000000,172,825,191,863,1782025045.416436
275,89,unknown,0.000000,0,786,65,829,1782025045.416436
275,91,unknown,0.000000,459,990,491,1051,1782025045.416436
275,94,unknown,0.000000,443,1155,508,1280,1782025045.416436
276,47,unknown,0.000000,209,1020,372,1235,1782025045.852690
276,55,car,0.425692,326,818,388,885,1782025045.852690
276,61,car,0.715789,244,826,306,887,1782025045.852690
276,73,car,0.430241,410,762,459,806,1782025045.852690
276,83,unknown,0.000000,-38,1090,100,1313,1782025045.852690
276,84,unknown,0.000000,448,1153,504,1265,1782025045.852690
276,88,unknown,0.000000,169,827,188,865,1782025045.852690
276,89,unknown,0.000000,0,786,65,829,1782025045.852690
276,91,unknown,0.000000,459,993,492,1055,1782025045.852690
276,94,unknown,0.000000,448,1169,506,1280,1782025045.852690
277,47,unknown,0.000000,206,1025,372,1244,1782025046.329925
277,55,car,0.449067,324,820,388,889,1782025046.329925
277,61,car,0.672135,240,827,304,891,1782025046.329925
277,73,car,0.458120,410,763,459,807,1782025046.329925
277,84,unknown,0.000000,448,1160,505,1275,1782025046.329925
277,88,unknown,0.000000,166,828,185,867,1782025046.329925
277,89,unknown,0.000000,0,786,65,829,1782025046.329925
277,91,unknown,0.000000,463,971,492,1025,1782025046.329925
277,94,unknown,0.000000,452,1185,502,1280,1782025046.329925
278,47,car,0.427237,196,1033,370,1264,1782025046.709185
278,55,car,0.605592,323,821,388,891,1782025046.709185
278,61,car,0.605592,238,829,303,894,1782025046.709185
278,73,car,0.605592,410,763,459,808,1782025046.709185
278,84,unknown,0.000000,448,1168,507,1285,1782025046.709185
278,88,unknown,0.000000,163,830,183,870,1782025046.709185
278,89,unknown,0.000000,0,786,65,829,1782025046.709185
278,91,unknown,0.000000,464,972,493,1026,1782025046.709185
278,94,unknown,0.000000,454,1202,496,1279,1782025046.709185
279,47,truck,0.444931,193,1041,368,1277,1782025047.244428
279,55,car,0.430490,322,823,388,894,1782025047.244428
279,61,car,0.732155,237,832,302,897,1782025047.244428
279,73,car,0.425936,409,762,460,809,1782025047.244428
279,84,unknown,0.000000,448,1176,508,1295,1782025047.244428
279,88,unknown,0.000000,161,832,182,873,1782025047.244428
279,89,unknown,0.000000,0,786,65,829,1782025047.244428
279,91,unknown,0.000000,464,978,496,1035,1782025047.244428
279,94,unknown,0.000000,457,1219,492,1279,1782025047.244428
280,47,car,0.601317,191,1049,364,1282,1782025047.607702
280,55,car,0.715172,321,824,388,897,1782025047.607702
280,61,car,0.715172,234,833,301,901,1782025047.607702
280,73,car,0.502276,410,763,460,810,1782025047.607702
280,84,unknown,0.000000,448,1183,509,1305,1782025047.607702
280,88,unknown,0.000000,160,835,179,874,1782025047.607702
280,89,unknown,0.000000,0,786,65,829,1782025047.607702
280,91,car,0.502276,465,980,496,1036,1782025047.607702
280,94,unknown,0.000000,464,1237,490,1279,1782025047.607702
281,47,car,0.503497,190,1057,359,1283,1782025047.917537
281,55,car,0.621412,320,826,388,899,1782025047.917537
281,61,car,0.621412,232,834,300,903,1782025047.917537
281,73,car,0.517339,410,765,461,810,1782025047.917537
281,84,unknown,0.000000,448,1191,511,1315,1782025047.917537
281,88,car,0.621412,157,836,177,876,1782025047.917537
281,89,car,0.621412,0,786,65,829,1782025047.917537
281,91,unknown,0.000000,465,981,497,1038,1782025047.917537
281,94,unknown,0.000000,468,1247,488,1280,1782025047.917537
282,47,car,0.508130,189,1060,357,1284,1782025048.255133
282,55,car,0.614927,319,827,388,902,1782025048.255133
282,61,car,0.614927,231,834,300,904,1782025048.255133
282,73,car,0.529839,410,765,461,811,1782025048.255133
282,84,unknown,0.000000,448,1198,512,1325,1782025048.255133
282,88,car,0.614927,155,838,175,878,1782025048.255133
282,89,car,0.614927,0,786,65,829,1782025048.255133
282,91,unknown,0.000000,466,982,498,1040,1782025048.255133
282,94,car,0.508130,471,1257,485,1280,1782025048.255133
283,47,truck,0.427824,188,1065,353,1284,1782025048.638018
283,55,car,0.514338,318,828,388,904,1782025048.638018
283,61,car,0.514338,230,836,299,907,1782025048.638018
283,73,car,0.491156,410,765,461,812,1782025048.638018
283,84,truck,0.427824,448,1206,513,1336,1782025048.638018
283,88,unknown,0.000000,152,840,172,881,1782025048.638018
283,89,unknown,0.000000,0,786,65,829,1782025048.638018
283,91,unknown,0.000000,466,995,500,1055,1782025048.638018
283,94,truck,0.427824,475,1268,483,1281,1782025048.638018
284,47,unknown,0.000000,184,1067,350,1283,1782025048.910491
284,55,car,0.470904,317,830,388,906,1782025048.910491
284,61,unknown,0.000000,228,838,298,909,1782025048.910491
284,73,car,0.470904,410,766,461,812,1782025048.910491
284,84,unknown,0.000000,448,1213,515,1346,1782025048.910491
284,88,unknown,0.000000,148,841,169,883,1782025048.910491
284,89,unknown,0.000000,0,786,65,829,1782025048.910491
284,91,car,0.470904,467,998,501,1058,1782025048.910491
284,94,unknown,0.000000,478,1278,480,1281,1782025048.910491
285,47,bicycle,0.500308,182,1072,348,1290,1782025049.332479
285,55,car,0.459998,316,831,388,909,1782025049.332479
285,61,car,0.459998,228,842,297,912,1782025049.332479
285,73,car,0.407751,410,767,461,813,1782025049.332479
285,84,bicycle,0.500308,448,1221,516,1356,1782025049.332479
285,88,unknown,0.000000,146,842,167,886,1782025049.332479
285,89,unknown,0.000000,0,786,65,829,1782025049.332479
285,91,unknown,0.000000,467,1000,502,1061,1782025049.332479
285,94,bicycle,0.500308,481,1288,478,1282,1782025049.332479
286,47,unknown,0.000000,179,1078,346,1296,1782025049.582816
286,55,car,0.540979,315,832,388,911,1782025049.582816
286,61,car,0.540979,225,844,296,917,1782025049.582816
286,73,car,0.540979,410,767,462,814,1782025049.582816
286,84,unknown,0.000000,448,1228,517,1366,1782025049.582816
286,88,unknown,0.000000,143,843,166,892,1782025049.582816
286,89,unknown,0.000000,0,786,65,829,1782025049.582816
286,91,unknown,0.000000,468,1003,503,1064,1782025049.582816
286,94,unknown,0.000000,485,1298,475,1282,1782025049.582816
287,47,bicycle,0.498976,176,1083,344,1303,1782025049.852814
287,55,car,0.584439,314,834,388,914,1782025049.852814
287,61,car,0.584439,224,848,294,920,1782025049.852814
287,73,car,0.584439,410,768,462,815,1782025049.852814
287,84,bicycle,0.498976,448,1236,519,1376,1782025049.852814
287,88,car,0.584439,140,844,164,894,1782025049.852814
287,89,car,0.584439,0,786,65,829,1782025049.852814
287,91,unknown,0.000000,468,1005,504,1067,1782025049.852814
287,94,bicycle,0.498976,488,1308,473,1283,1782025049.852814
287,98,unknown,0.000000,465,1023,507,1131,1782025049.852814
288,47,unknown,0.000000,173,1088,342,1309,1782025050.080932
288,55,car,0.591287,313,835,388,916,1782025050.080932
288,61,car,0.591287,223,852,293,923,1782025050.080932
288,73,car,0.591287,410,768,462,816,1782025050.080932
288,84,unknown,0.000000,448,1243,520,1386,1782025050.080932
288,88,car,0.591287,137,846,162,897,1782025050.080932
288,89,car,0.591287,0,785,65,829,1782025050.080932
288,91,unknown,0.000000,469,1008,504,1070,1782025050.080932
288,94,unknown,0.000000,492,1319,470,1284,1782025050.080932
288,98,unknown,0.000000,466,1029,508,1139,1782025050.080932
289,47,bicycle,0.465148,170,1094,340,1316,1782025050.501054
289,55,car,0.604443,312,836,388,918,1782025050.501054
289,61,car,0.604443,220,853,293,927,1782025050.501054
289,73,car,0.604443,410,769,463,817,1782025050.501054
289,84,bicycle,0.465148,448,1251,521,1396,1782025050.501054
289,88,unknown,0.000000,132,851,156,901,1782025050.501054
289,89,unknown,0.000000,0,785,65,829,1782025050.501054
289,91,unknown,0.000000,469,1010,505,1073,1782025050.501054
289,94,bicycle,0.465148,495,1329,467,1284,1782025050.501054
289,98,unknown,0.000000,467,1038,510,1148,1782025050.501054
290,47,bicycle,0.545424,167,1099,338,1322,1782025050.985399
290,55,car,0.593177,311,838,388,921,1782025050.985399
290,61,car,0.593177,216,855,291,931,1782025050.985399
290,73,car,0.593177,410,769,463,818,1782025050.985399
290,84,bicycle,0.545424,448,1258,523,1406,1782025050.985399
290,88,unknown,0.000000,129,854,153,904,1782025050.985399
290,89,unknown,0.000000,0,785,65,829,1782025050.985399
290,91,unknown,0.000000,468,1045,510,1116,1782025050.985399
290,94,bicycle,0.545424,498,1339,465,1285,1782025050.985399
290,98,unknown,0.000000,468,1045,511,1153,1782025050.985399
291,47,truck,0.403060,165,1104,336,1329,1782025051.571482
291,55,car,0.478455,316,849,385,923,1782025051.571482
291,61,car,0.627777,213,857,289,935,1782025051.571482
291,73,car,0.477350,410,770,464,820,1782025051.571482
291,84,motorcycle,0.466106,448,1266,524,1416,1782025051.571482
291,88,unknown,0.000000,126,856,150,907,1782025051.571482
291,89,unknown,0.000000,0,785,65,829,1782025051.571482
291,91,unknown,0.000000,469,1050,511,1122,1782025051.571482
291,94,motorcycle,0.466106,502,1349,462,1285,1782025051.571482
291,98,unknown,0.000000,469,1054,512,1161,1782025051.571482
291,100,motorcycle,0.466106,469,1113,515,1199,1782025051.571482
292,47,truck,0.448401,162,1109,334,1335,1782025052.212851
292,55,car,0.417927,315,850,386,926,1782025052.212851
292,61,car,0.670801,209,859,287,939,1782025052.212851
292,73,car,0.417039,410,771,464,821,1782025052.212851
292,84,bicycle,0.556496,448,1273,525,1426,1782025052.212851
292,88,unknown,0.000000,122,859,147,911,1782025052.212851
292,89,unknown,0.000000,0,785,65,829,1782025052.212851
292,91,unknown,0.000000,469,1055,512,1128,1782025052.212851
292,94,bicycle,0.556496,505,1359,460,1286,1782025052.212851
292,98,unknown,0.000000,469,1062,514,1174,1782025052.212851
292,100,bicycle,0.556496,470,1123,516,1210,1782025052.212851
293,47,bicycle,0.630536,159,1115,333,1342,1782025052.770930
293,55,car,0.722557,314,852,386,929,1782025052.770930
293,61,car,0.722557,207,863,285,942,1782025052.770930
293,73,car,0.538867,410,773,464,823,1782025052.770930
293,84,bicycle,0.630536,448,1281,527,1437,1782025052.770930
293,88,unknown,0.000000,118,862,143,914,1782025052.770930
293,89,unknown,0.000000,0,785,65,829,1782025052.770930
293,91,unknown,0.000000,470,1060,513,1134,1782025052.770930
293,94,bicycle,0.630536,509,1370,457,1286,1782025052.770930
293,98,unknown,0.000000,470,1072,516,1187,1782025052.770930
293,100,bicycle,0.630536,471,1134,519,1224,1782025052.770930
294,47,bicycle,0.404910,156,1120,331,1348,1782025053.353039
294,55,car,0.535896,314,854,384,929,1782025053.353039
294,61,car,0.638443,205,867,284,947,1782025053.353039
294,73,car,0.497055,410,774,464,824,1782025053.353039
294,84,bicycle,0.404910,448,1288,528,1447,1782025053.353039
294,88,unknown,0.000000,114,864,139,917,1782025053.353039
294,89,unknown,0.000000,0,785,65,829,1782025053.353039
294,91,unknown,0.000000,470,1065,514,1140,1782025053.353039
294,94,bicycle,0.404910,512,1380,455,1287,1782025053.353039
294,98,unknown,0.000000,472,1081,519,1195,1782025053.353039
294,100,bicycle,0.404910,469,1140,522,1239,1782025053.353039
295,47,bicycle,0.458768,153,1125,329,1355,1782025053.957617
295,55,car,0.558075,313,856,383,931,1782025053.957617
295,61,car,0.698961,203,872,281,951,1782025053.957617
295,73,car,0.527425,410,774,465,825,1782025053.957617
295,84,bicycle,0.458768,448,1296,529,1457,1782025053.957617
295,88,unknown,0.000000,110,867,136,922,1782025053.957617
295,89,unknown,0.000000,0,785,65,829,1782025053.957617
295,91,unknown,0.000000,470,1070,515,1147,1782025053.957617
295,94,bicycle,0.458768,515,1390,452,1287,1782025053.957617
295,98,unknown,0.000000,473,1088,519,1198,1782025053.957617
295,100,bicycle,0.458768,472,1155,523,1254,1782025053.957617
296,47,car,0.438186,150,1131,327,1361,1782025054.636126
296,55,car,0.563634,311,858,384,936,1782025054.636126
296,61,car,0.595836,199,874,280,956,1782025054.636126
296,73,car,0.530952,411,775,465,826,1782025054.636126
296,84,bicycle,0.518615,474,1167,525,1271,1782025054.636126
296,88,unknown,0.000000,107,870,133,924,1782025054.636126
296,89,unknown,0.000000,0,785,65,829,1782025054.636126
296,91,unknown,0.000000,471,1075,516,1153,1782025054.636126
296,94,bicycle,0.518615,519,1400,450,1288,1782025054.636126
296,98,unknown,0.000000,474,1101,522,1216,1782025054.636126
296,100,motorcycle,0.537851,473,1166,526,1270,1782025054.636126
297,47,bicycle,0.647255,148,1136,325,1368,1782025055.253798
297,55,car,0.494131,309,859,385,940,1782025055.253798
297,61,car,0.613144,196,875,279,959,1782025055.253798
297,73,car,0.568465,411,776,465,827,1782025055.253798
297,84,bicycle,0.647255,475,1168,526,1272,1782025055.253798
297,88,unknown,0.000000,104,875,129,926,1782025055.253798
297,89,unknown,0.000000,0,785,65,829,1782025055.253798
297,91,unknown,0.000000,471,1080,517,1159,1782025055.253798
297,94,bicycle,0.647255,522,1410,447,1288,1782025055.253798
297,98,unknown,0.000000,475,1111,525,1228,1782025055.253798
297,100,bicycle,0.647255,474,1178,527,1280,1782025055.253798
298,47,bicycle,0.544679,145,1141,323,1374,1782025055.777275
298,55,car,0.572165,308,860,384,943,1782025055.777275
298,61,car,0.686289,193,878,277,964,1782025055.777275
298,73,car,0.541954,411,777,465,828,1782025055.777275
298,84,bicycle,0.544679,476,1170,528,1273,1782025055.777275
298,88,unknown,0.000000,99,878,124,930,1782025055.777275
298,89,unknown,0.000000,0,785,65,829,1782025055.777275
298,91,unknown,0.000000,472,1085,518,1165,1782025055.777275
298,94,bicycle,0.544679,526,1421,445,1289,1782025055.777275
298,98,unknown,0.000000,477,1120,528,1239,1782025055.777275
298,100,bicycle,0.544679,478,1193,525,1283,1782025055.777275
299,47,unknown,0.000000,142,1147,321,1381,1782025056.326889
299,55,car,0.425703,307,861,384,944,1782025056.326889
299,61,car,0.678219,189,882,275,969,1782025056.326889
299,73,car,0.482043,411,777,466,830,1782025056.326889
299,84,unknown,0.000000,477,1171,529,1274,1782025056.326889
299,88,unknown,0.000000,94,881,120,935,1782025056.326889
299,91,unknown,0.000000,472,1090,519,1171,1782025056.326889
299,94,unknown,0.000000,529,1431,442,1290,1782025056.326889
299,98,unknown,0.000000,474,1131,533,1267,1782025056.326889
299,100,unknown,0.000000,479,1203,527,1294,1782025056.326889
299,104,car,0.422532,363,742,400,770,1782025056.326889
300,47,unknown,0.000000,139,1152,319,1387,1782025056.755419
300,55,car,0.544095,305,864,384,951,1782025056.755419
300,61,car,0.717778,185,886,272,975,1782025056.755419
300,73,car,0.626256,412,779,465,830,1782025056.755419
300,84,unknown,0.000000,478,1172,530,1276,1782025056.755419
300,88,unknown,0.000000,90,884,117,939,1782025056.755419
300,91,unknown,0.000000,472,1095,520,1177,1782025056.755419
300,94,unknown,0.000000,532,1441,439,1290,1782025056.755419
300,98,unknown,0.000000,476,1142,535,1278,1782025056.755419
300,100,unknown,0.000000,480,1212,528,1305,1782025056.755419
300,104,car,0.626256,363,741,401,771,1782025056.755419
301,47,unknown,0.000000,136,1157,317,1394,1782025057.233906
301,55,car,0.445760,304,867,383,954,1782025057.233906
301,61,car,0.509701,180,887,272,981,1782025057.233906
